pokemon_id,pokemon_proximas_evolucoes,pokemon_name,pokemon_altura,pokemon_peso,pokemon_tipos,pokemon_habilidades,url_pagina
0543,"[{'numero': '', 'nome': 'Venipede', 'url': 'https://pokemondb.net/pokedex/venipede'}, {'numero': '', 'nome': 'Whirlipede', 'url': 'https://pokemondb.net/pokedex/whirlipede'}, {'numero': '', 'nome': 'Scolipede', 'url': 'https://pokemondb.net/pokedex/scolipede'}]",Venipede,0.4 m (1′04″),5.3 kg (11.7 lbs),"Bug,Poison,Route 20,Lostlorn Forest","[{'nome': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'nome': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Speed Boost', 'url': 'https://pokemondb.net/ability/speed-boost'}]",https://pokemondb.net//pokedex/venipede
0552,"[{'numero': '', 'nome': 'Sandile', 'url': 'https://pokemondb.net/pokedex/sandile'}, {'numero': '', 'nome': 'Krokorok', 'url': 'https://pokemondb.net/pokedex/krokorok'}, {'numero': '', 'nome': 'Krookodile', 'url': 'https://pokemondb.net/pokedex/krookodile'}]",Krokorok,1.0 m (3′03″),33.4 kg (73.6 lbs),"Ground,Dark","[{'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Moxie', 'url': 'https://pokemondb.net/ability/moxie'}, {'nome': 'Anger Point', 'url': 'https://pokemondb.net/ability/anger-point'}]",https://pokemondb.net//pokedex/krokorok
0572,"[{'numero': '', 'nome': 'Minccino', 'url': 'https://pokemondb.net/pokedex/minccino'}, {'numero': '', 'nome': 'Cinccino', 'url': 'https://pokemondb.net/pokedex/cinccino'}]",Minccino,0.4 m (1′04″),5.8 kg (12.8 lbs),"Normal,Route 5,9,16","[{'nome': 'Cute Charm', 'url': 'https://pokemondb.net/ability/cute-charm'}, {'nome': 'Technician', 'url': 'https://pokemondb.net/ability/technician'}, {'nome': 'Skill Link', 'url': 'https://pokemondb.net/ability/skill-link'}]",https://pokemondb.net//pokedex/minccino
0542,"[{'numero': '', 'nome': 'Sewaddle', 'url': 'https://pokemondb.net/pokedex/sewaddle'}, {'numero': '', 'nome': 'Swadloon', 'url': 'https://pokemondb.net/pokedex/swadloon'}, {'numero': '', 'nome': 'Leavanny', 'url': 'https://pokemondb.net/pokedex/leavanny'}]",Leavanny,1.2 m (3′11″),20.5 kg (45.2 lbs),"Bug,Grass,Route 6,12,Lostlorn Forest","[{'nome': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Chlorophyll', 'url': 'https://pokemondb.net/ability/chlorophyll'}, {'nome': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]",https://pokemondb.net//pokedex/leavanny
0540,"[{'numero': '', 'nome': 'Sewaddle', 'url': 'https://pokemondb.net/pokedex/sewaddle'}, {'numero': '', 'nome': 'Swadloon', 'url': 'https://pokemondb.net/pokedex/swadloon'}, {'numero': '', 'nome': 'Leavanny', 'url': 'https://pokemondb.net/pokedex/leavanny'}]",Sewaddle,0.3 m (1′00″),2.5 kg (5.5 lbs),"Bug,Grass,Route 12,20","[{'nome': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Chlorophyll', 'url': 'https://pokemondb.net/ability/chlorophyll'}, {'nome': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]",https://pokemondb.net//pokedex/sewaddle
0541,"[{'numero': '', 'nome': 'Sewaddle', 'url': 'https://pokemondb.net/pokedex/sewaddle'}, {'numero': '', 'nome': 'Swadloon', 'url': 'https://pokemondb.net/pokedex/swadloon'}, {'numero': '', 'nome': 'Leavanny', 'url': 'https://pokemondb.net/pokedex/leavanny'}]",Swadloon,0.5 m (1′08″),7.3 kg (16.1 lbs),"Bug,Grass","[{'nome': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}, {'nome': 'Chlorophyll', 'url': 'https://pokemondb.net/ability/chlorophyll'}, {'nome': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]",https://pokemondb.net//pokedex/swadloon
0539,,Sawk,1.4 m (4′07″),51.0 kg (112.4 lbs),"Fighting,Route 15,18,23,Victory Road,Pinwheel Forest","[{'nome': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'nome': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",https://pokemondb.net//pokedex/sawk
0538,,Throh,1.3 m (4′03″),55.5 kg (122.4 lbs),"Fighting,Route 15,18,23,Victory Road,Pinwheel Forest","[{'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'nome': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",https://pokemondb.net//pokedex/throh
0537,"[{'numero': '', 'nome': 'Tympole', 'url': 'https://pokemondb.net/pokedex/tympole'}, {'numero': '', 'nome': 'Palpitoad', 'url': 'https://pokemondb.net/pokedex/palpitoad'}, {'numero': '', 'nome': 'Seismitoad', 'url': 'https://pokemondb.net/pokedex/seismitoad'}]",Seismitoad,1.5 m (4′11″),62.0 kg (136.7 lbs),"Water,Ground,Route 8,Icirrus City,Moor of Icirrus,Pinwheel Forest","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Poison Touch', 'url': 'https://pokemondb.net/ability/poison-touch'}, {'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}]",https://pokemondb.net//pokedex/seismitoad
0536,"[{'numero': '', 'nome': 'Tympole', 'url': 'https://pokemondb.net/pokedex/tympole'}, {'numero': '', 'nome': 'Palpitoad', 'url': 'https://pokemondb.net/pokedex/palpitoad'}, {'numero': '', 'nome': 'Seismitoad', 'url': 'https://pokemondb.net/pokedex/seismitoad'}]",Palpitoad,0.8 m (2′07″),17.0 kg (37.5 lbs),"Water,Ground,Route 8,Icirrus City,Moor of Icirrus,Pinwheel Forest","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}, {'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}]",https://pokemondb.net//pokedex/palpitoad
0535,"[{'numero': '', 'nome': 'Tympole', 'url': 'https://pokemondb.net/pokedex/tympole'}, {'numero': '', 'nome': 'Palpitoad', 'url': 'https://pokemondb.net/pokedex/palpitoad'}, {'numero': '', 'nome': 'Seismitoad', 'url': 'https://pokemondb.net/pokedex/seismitoad'}]",Tympole,0.5 m (1′08″),4.5 kg (9.9 lbs),Water,"[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}, {'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}]",https://pokemondb.net//pokedex/tympole
0534,"[{'numero': '', 'nome': 'Timburr', 'url': 'https://pokemondb.net/pokedex/timburr'}, {'numero': '', 'nome': 'Gurdurr', 'url': 'https://pokemondb.net/pokedex/gurdurr'}, {'numero': '', 'nome': 'Conkeldurr', 'url': 'https://pokemondb.net/pokedex/conkeldurr'}]",Conkeldurr,1.4 m (4′07″),87.0 kg (191.8 lbs),Fighting,"[{'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'nome': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}]",https://pokemondb.net//pokedex/conkeldurr
0533,"[{'numero': '', 'nome': 'Timburr', 'url': 'https://pokemondb.net/pokedex/timburr'}, {'numero': '', 'nome': 'Gurdurr', 'url': 'https://pokemondb.net/pokedex/gurdurr'}, {'numero': '', 'nome': 'Conkeldurr', 'url': 'https://pokemondb.net/pokedex/conkeldurr'}]",Gurdurr,1.2 m (3′11″),40.0 kg (88.2 lbs),"Fighting,Twist Mountain,Victory Road,Pinwheel Forest,Relic Passage","[{'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'nome': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}]",https://pokemondb.net//pokedex/gurdurr
0532,"[{'numero': '', 'nome': 'Timburr', 'url': 'https://pokemondb.net/pokedex/timburr'}, {'numero': '', 'nome': 'Gurdurr', 'url': 'https://pokemondb.net/pokedex/gurdurr'}, {'numero': '', 'nome': 'Conkeldurr', 'url': 'https://pokemondb.net/pokedex/conkeldurr'}]",Timburr,0.6 m (2′00″),12.5 kg (27.6 lbs),"Fighting,Relic Passage","[{'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'nome': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}]",https://pokemondb.net//pokedex/timburr
0531,,Audino,1.1 m (3′07″),31.0 kg (68.3 lbs),"Normal,Normal,Fairy,Route 1,2,3,5,6,7,9,11,12,13,14,15,16,18,20,22,23,Dreamyard,Dragonspiral Tower,Abundant Shrine,Giant Chasm,Castelia City,Lostlorn Forest,P2 Laboratory,Victory Road,Village Bridge,Pinwheel Forest,Virbank Complex,Floccesy Ranch,Nature Sanctuary,Reversal Mountain,Nature Preserve","[{'nome': 'Healer', 'url': 'https://pokemondb.net/ability/healer'}, {'nome': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}, {'nome': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}, {'nome': 'Healer', 'url': 'https://pokemondb.net/ability/healer'}]",https://pokemondb.net//pokedex/audino
0530,"[{'numero': '', 'nome': 'Drilbur', 'url': 'https://pokemondb.net/pokedex/drilbur'}, {'numero': '', 'nome': 'Excadrill', 'url': 'https://pokemondb.net/pokedex/excadrill'}]",Excadrill,0.7 m (2′04″),40.4 kg (89.1 lbs),"Ground,Steel,Giant Chasm,Wellspring Cave,Twist Mountain,Victory Road,Clay Tunnel,Reversal Mountain,Seaside Cave,Underground Ruins","[{'nome': 'Sand Rush', 'url': 'https://pokemondb.net/ability/sand-rush'}, {'nome': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}, {'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",https://pokemondb.net//pokedex/excadrill
0529,"[{'numero': '', 'nome': 'Drilbur', 'url': 'https://pokemondb.net/pokedex/drilbur'}, {'numero': '', 'nome': 'Excadrill', 'url': 'https://pokemondb.net/pokedex/excadrill'}]",Drilbur,0.3 m (1′00″),8.5 kg (18.7 lbs),"Ground,Chargestone Cave,Mistralton Cave,Relic Passage","[{'nome': 'Sand Rush', 'url': 'https://pokemondb.net/ability/sand-rush'}, {'nome': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}, {'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",https://pokemondb.net//pokedex/drilbur
0528,"[{'numero': '', 'nome': 'Woobat', 'url': 'https://pokemondb.net/pokedex/woobat'}, {'numero': '', 'nome': 'Swoobat', 'url': 'https://pokemondb.net/pokedex/swoobat'}]",Swoobat,0.9 m (2′11″),10.5 kg (23.1 lbs),"Psychic,Flying","[{'nome': 'Unaware', 'url': 'https://pokemondb.net/ability/unaware'}, {'nome': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}, {'nome': 'Simple', 'url': 'https://pokemondb.net/ability/simple'}]",https://pokemondb.net//pokedex/swoobat
0527,"[{'numero': '', 'nome': 'Woobat', 'url': 'https://pokemondb.net/pokedex/woobat'}, {'numero': '', 'nome': 'Swoobat', 'url': 'https://pokemondb.net/pokedex/swoobat'}]",Woobat,0.4 m (1′04″),2.1 kg (4.6 lbs),"Psychic,Flying,Mistralton Cave,Wellspring Cave,Twist Mountain,Clay Tunnel,Reversal Mountain,Relic Passage,Seaside Cave,Underground Ruins","[{'nome': 'Unaware', 'url': 'https://pokemondb.net/ability/unaware'}, {'nome': 'Klutz', 'url': 'https://pokemondb.net/ability/klutz'}, {'nome': 'Simple', 'url': 'https://pokemondb.net/ability/simple'}]",https://pokemondb.net//pokedex/woobat
0523,"[{'numero': '', 'nome': 'Blitzle', 'url': 'https://pokemondb.net/pokedex/blitzle'}, {'numero': '', 'nome': 'Zebstrika', 'url': 'https://pokemondb.net/pokedex/zebstrika'}]",Zebstrika,1.6 m (5′03″),79.5 kg (175.3 lbs),"Electric,Route 3,7","[{'nome': 'Lightning Rod', 'url': 'https://pokemondb.net/ability/lightning-rod'}, {'nome': 'Motor Drive', 'url': 'https://pokemondb.net/ability/motor-drive'}, {'nome': 'Sap Sipper', 'url': 'https://pokemondb.net/ability/sap-sipper'}]",https://pokemondb.net//pokedex/zebstrika
0522,"[{'numero': '', 'nome': 'Blitzle', 'url': 'https://pokemondb.net/pokedex/blitzle'}, {'numero': '', 'nome': 'Zebstrika', 'url': 'https://pokemondb.net/pokedex/zebstrika'}]",Blitzle,0.8 m (2′07″),29.8 kg (65.7 lbs),Electric,"[{'nome': 'Lightning Rod', 'url': 'https://pokemondb.net/ability/lightning-rod'}, {'nome': 'Motor Drive', 'url': 'https://pokemondb.net/ability/motor-drive'}, {'nome': 'Sap Sipper', 'url': 'https://pokemondb.net/ability/sap-sipper'}]",https://pokemondb.net//pokedex/blitzle
0516,"[{'numero': '', 'nome': 'Panpour', 'url': 'https://pokemondb.net/pokedex/panpour'}, {'numero': '', 'nome': 'Simipour', 'url': 'https://pokemondb.net/pokedex/simipour'}]",Simipour,1.0 m (3′03″),29.0 kg (63.9 lbs),Water,"[{'nome': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'nome': 'Torrent', 'url': 'https://pokemondb.net/ability/torrent'}]",https://pokemondb.net//pokedex/simipour
0515,"[{'numero': '', 'nome': 'Panpour', 'url': 'https://pokemondb.net/pokedex/panpour'}, {'numero': '', 'nome': 'Simipour', 'url': 'https://pokemondb.net/pokedex/simipour'}]",Panpour,0.6 m (2′00″),13.5 kg (29.8 lbs),"Water,Lostlorn Forest,Pinwheel Forest","[{'nome': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'nome': 'Torrent', 'url': 'https://pokemondb.net/ability/torrent'}]",https://pokemondb.net//pokedex/panpour
0520,"[{'numero': '', 'nome': 'Pidove', 'url': 'https://pokemondb.net/pokedex/pidove'}, {'numero': '', 'nome': 'Tranquill', 'url': 'https://pokemondb.net/pokedex/tranquill'}, {'numero': '', 'nome': 'Unfezant', 'url': 'https://pokemondb.net/pokedex/unfezant'}]",Tranquill,0.6 m (2′00″),15.0 kg (33.1 lbs),"Normal,Flying,Route 3,6,7,12,Dragonspiral Tower,Victory Road","[{'nome': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}, {'nome': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}, {'nome': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}]",https://pokemondb.net//pokedex/tranquill
0519,"[{'numero': '', 'nome': 'Pidove', 'url': 'https://pokemondb.net/pokedex/pidove'}, {'numero': '', 'nome': 'Tranquill', 'url': 'https://pokemondb.net/pokedex/tranquill'}, {'numero': '', 'nome': 'Unfezant', 'url': 'https://pokemondb.net/pokedex/unfezant'}]",Pidove,0.3 m (1′00″),2.1 kg (4.6 lbs),"Normal,Flying,Route 20,Castelia City,Virbank Complex,Floccesy Ranch","[{'nome': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}, {'nome': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}, {'nome': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}]",https://pokemondb.net//pokedex/pidove
0518,"[{'numero': '', 'nome': 'Munna', 'url': 'https://pokemondb.net/pokedex/munna'}, {'numero': '', 'nome': 'Musharna', 'url': 'https://pokemondb.net/pokedex/musharna'}]",Musharna,1.1 m (3′07″),60.5 kg (133.4 lbs),Psychic,"[{'nome': 'Forewarn', 'url': 'https://pokemondb.net/ability/forewarn'}, {'nome': 'Synchronize', 'url': 'https://pokemondb.net/ability/synchronize'}, {'nome': 'Telepathy', 'url': 'https://pokemondb.net/ability/telepathy'}]",https://pokemondb.net//pokedex/musharna
0521,"[{'numero': '', 'nome': 'Pidove', 'url': 'https://pokemondb.net/pokedex/pidove'}, {'numero': '', 'nome': 'Tranquill', 'url': 'https://pokemondb.net/pokedex/tranquill'}, {'numero': '', 'nome': 'Unfezant', 'url': 'https://pokemondb.net/pokedex/unfezant'}]",Unfezant,1.2 m (3′11″),29.0 kg (63.9 lbs),"Normal,Flying,Route 3,6,7,12,Dragonspiral Tower,Victory Road","[{'nome': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}, {'nome': 'Super Luck', 'url': 'https://pokemondb.net/ability/super-luck'}, {'nome': 'Rivalry', 'url': 'https://pokemondb.net/ability/rivalry'}]",https://pokemondb.net//pokedex/unfezant
0517,"[{'numero': '', 'nome': 'Munna', 'url': 'https://pokemondb.net/pokedex/munna'}, {'numero': '', 'nome': 'Musharna', 'url': 'https://pokemondb.net/pokedex/musharna'}]",Munna,0.6 m (2′00″),23.3 kg (51.4 lbs),Psychic,"[{'nome': 'Forewarn', 'url': 'https://pokemondb.net/ability/forewarn'}, {'nome': 'Synchronize', 'url': 'https://pokemondb.net/ability/synchronize'}, {'nome': 'Telepathy', 'url': 'https://pokemondb.net/ability/telepathy'}]",https://pokemondb.net//pokedex/munna
0524,"[{'numero': '', 'nome': 'Roggenrola', 'url': 'https://pokemondb.net/pokedex/roggenrola'}, {'numero': '', 'nome': 'Boldore', 'url': 'https://pokemondb.net/pokedex/boldore'}, {'numero': '', 'nome': 'Gigalith', 'url': 'https://pokemondb.net/pokedex/gigalith'}]",Roggenrola,0.4 m (1′04″),18.0 kg (39.7 lbs),"Rock,Relic Passage","[{'nome': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'nome': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}, {'nome': 'Sand Force', 'url': 'https://pokemondb.net/ability/sand-force'}]",https://pokemondb.net//pokedex/roggenrola
0514,"[{'numero': '', 'nome': 'Pansear', 'url': 'https://pokemondb.net/pokedex/pansear'}, {'numero': '', 'nome': 'Simisear', 'url': 'https://pokemondb.net/pokedex/simisear'}]",Simisear,1.0 m (3′03″),28.0 kg (61.7 lbs),Fire,"[{'nome': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}]",https://pokemondb.net//pokedex/simisear
0513,"[{'numero': '', 'nome': 'Pansear', 'url': 'https://pokemondb.net/pokedex/pansear'}, {'numero': '', 'nome': 'Simisear', 'url': 'https://pokemondb.net/pokedex/simisear'}]",Pansear,0.6 m (2′00″),11.0 kg (24.3 lbs),"Fire,Lostlorn Forest,Pinwheel Forest","[{'nome': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}]",https://pokemondb.net//pokedex/pansear
0512,"[{'numero': '', 'nome': 'Pansage', 'url': 'https://pokemondb.net/pokedex/pansage'}, {'numero': '', 'nome': 'Simisage', 'url': 'https://pokemondb.net/pokedex/simisage'}]",Simisage,1.1 m (3′07″),30.5 kg (67.2 lbs),Grass,"[{'nome': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}]",https://pokemondb.net//pokedex/simisage
0511,"[{'numero': '', 'nome': 'Pansage', 'url': 'https://pokemondb.net/pokedex/pansage'}, {'numero': '', 'nome': 'Simisage', 'url': 'https://pokemondb.net/pokedex/simisage'}]",Pansage,0.6 m (2′00″),10.5 kg (23.1 lbs),"Grass,Lostlorn Forest,Pinwheel Forest","[{'nome': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}]",https://pokemondb.net//pokedex/pansage
0510,"[{'numero': '', 'nome': 'Purrloin', 'url': 'https://pokemondb.net/pokedex/purrloin'}, {'numero': '', 'nome': 'Liepard', 'url': 'https://pokemondb.net/pokedex/liepard'}]",Liepard,1.1 m (3′07″),37.5 kg (82.7 lbs),"Dark,Route 2,5,9,16,Dreamyard","[{'nome': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'nome': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'nome': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}]",https://pokemondb.net//pokedex/liepard
0509,"[{'numero': '', 'nome': 'Purrloin', 'url': 'https://pokemondb.net/pokedex/purrloin'}, {'numero': '', 'nome': 'Liepard', 'url': 'https://pokemondb.net/pokedex/liepard'}]",Purrloin,0.4 m (1′04″),10.1 kg (22.3 lbs),"Dark,Route 3,19,20","[{'nome': 'Limber', 'url': 'https://pokemondb.net/ability/limber'}, {'nome': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'nome': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}]",https://pokemondb.net//pokedex/purrloin
0508,"[{'numero': '', 'nome': 'Lillipup', 'url': 'https://pokemondb.net/pokedex/lillipup'}, {'numero': '', 'nome': 'Herdier', 'url': 'https://pokemondb.net/pokedex/herdier'}, {'numero': '', 'nome': 'Stoutland', 'url': 'https://pokemondb.net/pokedex/stoutland'}]",Stoutland,1.2 m (3′11″),61.0 kg (134.5 lbs),"Normal,Route 1,2,3,P2 Laboratory","[{'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Sand Rush', 'url': 'https://pokemondb.net/ability/sand-rush'}, {'nome': 'Scrappy', 'url': 'https://pokemondb.net/ability/scrappy'}]",https://pokemondb.net//pokedex/stoutland
0507,"[{'numero': '', 'nome': 'Lillipup', 'url': 'https://pokemondb.net/pokedex/lillipup'}, {'numero': '', 'nome': 'Herdier', 'url': 'https://pokemondb.net/pokedex/herdier'}, {'numero': '', 'nome': 'Stoutland', 'url': 'https://pokemondb.net/pokedex/stoutland'}]",Herdier,0.9 m (2′11″),14.7 kg (32.4 lbs),"Normal,Route 1,2,3,P2 Laboratory","[{'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Sand Rush', 'url': 'https://pokemondb.net/ability/sand-rush'}, {'nome': 'Scrappy', 'url': 'https://pokemondb.net/ability/scrappy'}]",https://pokemondb.net//pokedex/herdier
0500,"[{'numero': '', 'nome': 'Tepig', 'url': 'https://pokemondb.net/pokedex/tepig'}, {'numero': '', 'nome': 'Pignite', 'url': 'https://pokemondb.net/pokedex/pignite'}, {'numero': '', 'nome': 'Emboar', 'url': 'https://pokemondb.net/pokedex/emboar'}]",Emboar,1.6 m (5′03″),150.0 kg (330.7 lbs),"Fire,Fighting","[{'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}, {'nome': 'Reckless', 'url': 'https://pokemondb.net/ability/reckless'}]",https://pokemondb.net//pokedex/emboar
0499,"[{'numero': '', 'nome': 'Tepig', 'url': 'https://pokemondb.net/pokedex/tepig'}, {'numero': '', 'nome': 'Pignite', 'url': 'https://pokemondb.net/pokedex/pignite'}, {'numero': '', 'nome': 'Emboar', 'url': 'https://pokemondb.net/pokedex/emboar'}]",Pignite,1.0 m (3′03″),55.5 kg (122.4 lbs),"Fire,Fighting","[{'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}, {'nome': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}]",https://pokemondb.net//pokedex/pignite
0498,"[{'numero': '', 'nome': 'Tepig', 'url': 'https://pokemondb.net/pokedex/tepig'}, {'numero': '', 'nome': 'Pignite', 'url': 'https://pokemondb.net/pokedex/pignite'}, {'numero': '', 'nome': 'Emboar', 'url': 'https://pokemondb.net/pokedex/emboar'}]",Tepig,0.5 m (1′08″),9.9 kg (21.8 lbs),"Fire,Aspertia City","[{'nome': 'Blaze', 'url': 'https://pokemondb.net/ability/blaze'}, {'nome': 'Thick Fat', 'url': 'https://pokemondb.net/ability/thick-fat'}]",https://pokemondb.net//pokedex/tepig
0497,"[{'numero': '', 'nome': 'Snivy', 'url': 'https://pokemondb.net/pokedex/snivy'}, {'numero': '', 'nome': 'Servine', 'url': 'https://pokemondb.net/pokedex/servine'}, {'numero': '', 'nome': 'Serperior', 'url': 'https://pokemondb.net/pokedex/serperior'}]",Serperior,3.3 m (10′10″),63.0 kg (138.9 lbs),Grass,"[{'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}, {'nome': 'Contrary', 'url': 'https://pokemondb.net/ability/contrary'}]",https://pokemondb.net//pokedex/serperior
0496,"[{'numero': '', 'nome': 'Snivy', 'url': 'https://pokemondb.net/pokedex/snivy'}, {'numero': '', 'nome': 'Servine', 'url': 'https://pokemondb.net/pokedex/servine'}, {'numero': '', 'nome': 'Serperior', 'url': 'https://pokemondb.net/pokedex/serperior'}]",Servine,0.8 m (2′07″),16.0 kg (35.3 lbs),Grass,"[{'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}, {'nome': 'Contrary', 'url': 'https://pokemondb.net/ability/contrary'}]",https://pokemondb.net//pokedex/servine
0495,"[{'numero': '', 'nome': 'Snivy', 'url': 'https://pokemondb.net/pokedex/snivy'}, {'numero': '', 'nome': 'Servine', 'url': 'https://pokemondb.net/pokedex/servine'}, {'numero': '', 'nome': 'Serperior', 'url': 'https://pokemondb.net/pokedex/serperior'}]",Snivy,0.6 m (2′00″),8.1 kg (17.9 lbs),"Grass,Aspertia City","[{'nome': 'Overgrow', 'url': 'https://pokemondb.net/ability/overgrow'}, {'nome': 'Contrary', 'url': 'https://pokemondb.net/ability/contrary'}]",https://pokemondb.net//pokedex/snivy
0494,,Victini,0.4 m (1′04″),4.0 kg (8.8 lbs),"Psychic,Fire","[{'nome': 'Victory Star', 'url': 'https://pokemondb.net/ability/victory-star'}]",https://pokemondb.net//pokedex/victini
0493,,Arceus,3.2 m (10′06″),320.0 kg (705.5 lbs),Normal,"[{'nome': 'Multitype', 'url': 'https://pokemondb.net/ability/multitype'}]",https://pokemondb.net//pokedex/arceus
0492,,Shaymin,0.2 m (0′08″),2.1 kg (4.6 lbs),"Grass,Grass,Flying","[{'nome': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Serene Grace', 'url': 'https://pokemondb.net/ability/serene-grace'}]",https://pokemondb.net//pokedex/shaymin
0491,,Darkrai,1.5 m (4′11″),50.5 kg (111.3 lbs),Dark,"[{'nome': 'Bad Dreams', 'url': 'https://pokemondb.net/ability/bad-dreams'}]",https://pokemondb.net//pokedex/darkrai
0490,,Manaphy,0.3 m (1′00″),1.4 kg (3.1 lbs),Water,"[{'nome': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}]",https://pokemondb.net//pokedex/manaphy
0487,,Giratina,4.5 m (14′09″),750.0 kg (1653.5 lbs),"Ghost,Dragon,Ghost,Dragon,Distortion World,Turnback Cave","[{'nome': 'Pressure', 'url': 'https://pokemondb.net/ability/pressure'}, {'nome': 'Telepathy', 'url': 'https://pokemondb.net/ability/telepathy'}, {'nome': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]",https://pokemondb.net//pokedex/giratina
0486,,Regigigas,3.7 m (12′02″),420.0 kg (925.9 lbs),Normal,"[{'nome': 'Slow Start', 'url': 'https://pokemondb.net/ability/slow-start'}]",https://pokemondb.net//pokedex/regigigas
